state	yr	qtr	index_nsa	index_sa	Warning
NC	2007	4	198.88	198.61	
NC	2008	1	197.71	198.72	
NC	2008	2	201.46	199.35	
NC	2008	3	196.69	195.40	
NC	2008	4	191.06	190.66	
NC	2009	1	194.66	196.30	
NC	2009	2	194.11	191.72	
NC	2009	3	191.26	189.87	
NC	2009	4	187.31	186.85	
NC	2010	1	182.19	184.14	
NC	2010	2	184.68	182.27	
NC	2010	3	180.39	178.82	
NC	2010	4	179.89	179.52	
NC	2011	1	170.69	172.79	
NC	2011	2	174.30	171.91	
NC	2011	3	173.96	172.25	
NC	2011	4	173.71	173.55	
NC	2012	1	169.51	171.58	
NC	2012	2	174.72	172.35	
NC	2012	3	174.92	172.97	
NC	2012	4	172.80	172.94	
NC	2013	1	176.63	178.63	
NC	2013	2	180.31	177.86	
NC	2013	3	182.74	180.60	
NC	2013	4	180.86	181.38	
NC	2014	1	180.62	182.29	
NC	2014	2	187.64	185.19	
NC	2014	3	187.11	184.90	
NC	2014	4	185.80	186.58	
NC	2015	1	189.10	190.49	
NC	2015	2	195.24	192.77	
NC	2015	3	198.40	196.22	
NC	2015	4	197.63	198.53	
NC	2016	1	199.78	200.87	
NC	2016	2	205.96	203.49	
NC	2016	3	209.29	207.25	
NC	2016	4	209.87	210.71	
NC	2017	1	210.81	211.64	
NC	2017	2	220.29	217.84	
NC	2017	3	222.18	220.31	
NC	2017	4	223.64	224.34	
NC	2018	1	227.95	228.57	
NC	2018	2	234.63	232.21	
NC	2018	3	237.40	235.58	
NC	2018	4	238.00	238.67	
NC	2019	1	241.72	242.19	
NC	2019	2	248.88	246.33	
NC	2019	3	251.08	249.31	
NC	2019	4	253.86	254.63	
NC	2020	1	259.69	260.13	
NC	2020	2	264.45	261.60	
NC	2020	3	273.07	271.12	
NC	2020	4	284.28	285.45	
NC	2021	1	295.74	296.22	
NC	2021	2	315.78	312.02	
NC	2021	3	333.26	330.92	
NC	2021	4	344.24	345.91	
NC	2022	1	365.52	366.34	
NC	2022	2	390.71	385.56	
NC	2022	3	388.84	386.05	
NC	2022	4	389.07	391.32	
NC	2023	1	396.60	397.72	
NC	2023	2	409.84	403.82	
NC	2023	3	417.85	415.01	
NC	2023	4	414.73	417.25	
NC	2024	1	421.32	422.76	
NC	2024	2	435.84	429.05	
NC	2024	3	432.72	429.86	
NC	2024	4	435.74	438.45	
NC	2025	1	440.12	441.70	
ND	1991	1	100.00	100.00	
ND	1991	2	101.12	100.01	
ND	1991	3	99.68	99.48	
ND	1991	4	100.53	100.50	
ND	1992	1	102.56	102.55	
ND	1992	2	104.58	103.47	
ND	1992	3	104.17	103.91	
ND	1992	4	105.85	105.82	
ND	1993	1	107.01	107.01	
ND	1993	2	110.64	109.58	
ND	1993	3	112.69	112.23	
ND	1993	4	113.97	113.94	
ND	1994	1	114.78	114.81	
ND	1994	2	117.64	116.73	
ND	1994	3	119.07	118.29	
ND	1994	4	119.34	119.33	
ND	1995	1	121.71	121.84	
ND	1995	2	122.85	122.11	
ND	1995	3	120.99	119.86	
ND	1995	4	123.15	123.15	
ND	1996	1	122.80	123.06	
ND	1996	2	124.53	123.95	
ND	1996	3	127.07	125.60	
ND	1996	4	126.08	126.09	
ND	1997	1	126.88	127.23	
ND	1997	2	127.27	126.79	
ND	1997	3	131.27	129.59	
ND	1997	4	128.75	128.80	
ND	1998	1	128.14	128.49	
ND	1998	2	131.71	131.26	
ND	1998	3	135.05	133.33	
ND	1998	4	135.68	135.67	
ND	1999	1	134.67	135.05	
ND	1999	2	136.09	135.58	
ND	1999	3	137.67	136.10	
ND	1999	4	135.76	135.61	
ND	2000	1	138.42	138.79	
ND	2000	2	139.56	138.96	
ND	2000	3	141.19	139.84	
ND	2000	4	137.99	137.65	
ND	2001	1	142.53	142.94	
ND	2001	2	143.01	142.34	
ND	2001	3	143.25	142.05	
ND	2001	4	146.91	146.41	
ND	2002	1	146.28	146.75	
ND	2002	2	150.19	149.43	
ND	2002	3	153.28	152.05	
ND	2002	4	156.38	155.74	
ND	2003	1	156.86	157.57	
ND	2003	2	159.89	158.95	
ND	2003	3	162.81	161.44	
ND	2003	4	164.17	163.54	
ND	2004	1	164.89	165.82	
ND	2004	2	170.77	169.63	
ND	2004	3	175.05	173.37	
ND	2004	4	175.98	175.57	
ND	2005	1	178.17	179.26	
ND	2005	2	183.98	182.57	
ND	2005	3	187.46	185.47	
ND	2005	4	190.70	190.63	
ND	2006	1	188.60	189.75	
ND	2006	2	198.18	196.37	
ND	2006	3	199.39	197.32	
ND	2006	4	199.60	199.76	
ND	2007	1	201.02	202.17	
ND	2007	2	205.94	203.81	
ND	2007	3	208.30	206.44	
ND	2007	4	205.77	205.91	
ND	2008	1	207.25	208.30	
ND	2008	2	211.95	209.67	
ND	2008	3	211.54	209.96	
ND	2008	4	209.57	209.60	
ND	2009	1	208.22	209.08	
ND	2009	2	215.80	213.55	
ND	2009	3	215.54	214.22	
ND	2009	4	215.05	214.79	
ND	2010	1	222.13	222.95	
ND	2010	2	217.21	215.17	
ND	2010	3	215.76	214.51	
ND	2010	4	222.11	221.65	
ND	2011	1	220.40	221.02	
ND	2011	2	225.56	223.90	
ND	2011	3	228.79	227.33	
ND	2011	4	230.68	230.03	
ND	2012	1	234.75	235.27	
ND	2012	2	242.71	241.52	
ND	2012	3	247.61	245.52	
ND	2012	4	252.78	252.15	
ND	2013	1	254.69	255.17	
ND	2013	2	260.88	260.09	
ND	2013	3	269.21	266.44	
ND	2013	4	267.85	267.19	
ND	2014	1	274.07	274.80	
ND	2014	2	277.42	276.74	
ND	2014	3	287.67	284.21	
ND	2014	4	289.73	289.28	
ND	2015	1	292.59	293.60	
ND	2015	2	293.80	292.88	
ND	2015	3	298.49	294.66	
ND	2015	4	297.18	296.99	
ND	2016	1	296.49	297.79	
ND	2016	2	300.78	299.33	
ND	2016	3	303.88	299.91	
ND	2016	4	301.56	301.77	
ND	2017	1	297.67	299.17	
ND	2017	2	305.27	303.18	
ND	2017	3	308.83	304.93	
ND	2017	4	301.43	301.82	
ND	2018	1	303.09	304.88	
ND	2018	2	308.98	306.39	
ND	2018	3	310.22	306.33	
ND	2018	4	308.50	309.05	
ND	2019	1	313.77	315.84	
ND	2019	2	321.39	318.45	
ND	2019	3	320.04	315.97	
ND	2019	4	315.05	315.61	
ND	2020	1	317.31	319.66	
ND	2020	2	324.05	320.97	
ND	2020	3	332.95	328.63	
ND	2020	4	336.80	337.25	
ND	2021	1	339.31	342.14	
ND	2021	2	354.22	350.83	
ND	2021	3	367.03	362.19	
ND	2021	4	372.33	372.57	
ND	2022	1	376.08	379.58	
ND	2022	2	391.54	387.75	
ND	2022	3	397.72	392.41	
ND	2022	4	393.37	393.49	
ND	2023	1	393.86	397.72	
ND	2023	2	407.35	403.33	
ND	2023	3	408.96	403.51	
ND	2023	4	413.25	413.43	
ND	2024	1	409.18	413.14	
ND	2024	2	421.91	417.63	
ND	2024	3	427.39	421.82	
ND	2024	4	426.95	427.25	
ND	2025	1	428.87	432.84	
NE	1991	1	100.00	100.00	
NE	1991	2	101.74	101.15	
NE	1991	3	102.21	101.61	
NE	1991	4	101.99	101.82	
NE	1992	1	105.91	105.92	
NE	1992	2	107.01	106.39	
NE	1992	3	108.88	108.22	
NE	1992	4	110.55	110.39	
NE	1993	1	112.07	112.11	
NE	1993	2	114.67	114.01	
NE	1993	3	116.70	115.92	
NE	1993	4	119.99	119.86	
NE	1994	1	119.88	119.97	
NE	1994	2	121.54	120.79	
NE	1994	3	123.96	123.11	
NE	1994	4	123.59	123.49	
NE	1995	1	125.48	125.59	
NE	1995	2	128.37	127.56	
NE	1995	3	129.71	128.77	
NE	1995	4	130.32	130.28	
NE	1996	1	131.31	131.42	
NE	1996	2	134.70	133.82	
NE	1996	3	136.54	135.54	
NE	1996	4	136.46	136.46	
NE	1997	1	138.53	138.62	
NE	1997	2	141.58	140.65	
NE	1997	3	142.60	141.52	
NE	1997	4	144.05	144.11	
NE	1998	1	146.60	146.70	
NE	1998	2	147.37	146.40	
NE	1998	3	148.53	147.39	
NE	1998	4	153.33	153.39	
NE	1999	1	153.50	153.62	
NE	1999	2	155.77	154.80	
NE	1999	3	157.37	156.06	
NE	1999	4	156.36	156.45	
NE	2000	1	157.72	157.89	
NE	2000	2	160.58	159.60	
NE	2000	3	162.04	160.58	
NE	2000	4	161.51	161.63	
NE	2001	1	162.12	162.38	
NE	2001	2	165.14	164.15	
NE	2001	3	167.06	165.39	
NE	2001	4	165.95	166.11	
NE	2002	1	167.80	168.18	
NE	2002	2	170.50	169.49	
NE	2002	3	172.78	170.89	
NE	2002	4	172.86	173.05	
NE	2003	1	174.54	175.09	
NE	2003	2	177.41	176.34	
NE	2003	3	179.88	177.74	
NE	2003	4	179.39	179.62	
NE	2004	1	181.05	181.85	
NE	2004	2	183.01	181.80	
NE	2004	3	188.61	186.22	
NE	2004	4	187.57	187.83	
NE	2005	1	188.42	189.56	
NE	2005	2	190.48	189.00	
NE	2005	3	194.07	191.50	
NE	2005	4	192.67	192.94	
NE	2006	1	192.41	193.98	
NE	2006	2	197.56	195.68	
NE	2006	3	198.93	196.28	
NE	2006	4	195.89	196.13	
NE	2007	1	195.79	197.81	
NE	2007	2	200.91	198.59	
NE	2007	3	199.95	197.32	
NE	2007	4	195.67	195.94	
NE	2008	1	191.48	193.68	
NE	2008	2	194.10	191.57	
NE	2008	3	193.34	190.89	
NE	2008	4	190.46	190.76	
NE	2009	1	187.12	189.29	
NE	2009	2	194.25	191.57	
NE	2009	3	194.53	192.24	
NE	2009	4	192.71	193.04	
NE	2010	1	187.80	189.77	
NE	2010	2	195.23	192.58	
NE	2010	3	192.33	190.27	
NE	2010	4	186.50	186.76	
NE	2011	1	186.60	188.31	
NE	2011	2	189.36	186.89	
NE	2011	3	190.90	189.04	
NE	2011	4	189.27	189.53	
NE	2012	1	189.62	191.01	
NE	2012	2	195.50	193.21	
NE	2012	3	195.72	193.87	
NE	2012	4	198.30	198.55	
NE	2013	1	199.47	200.72	
NE	2013	2	203.00	200.81	
NE	2013	3	204.22	202.25	
NE	2013	4	204.87	205.19	
NE	2014	1	204.66	205.81	
NE	2014	2	210.42	208.26	
NE	2014	3	212.34	210.16	
NE	2014	4	211.96	212.38	
NE	2015	1	214.75	216.01	
NE	2015	2	219.55	217.26	
NE	2015	3	223.65	221.17	
NE	2015	4	221.73	222.39	
NE	2016	1	220.62	221.92	
NE	2016	2	229.65	227.25	
NE	2016	3	232.86	230.06	
NE	2016	4	230.41	231.28	
NE	2017	1	234.91	236.39	
NE	2017	2	243.67	241.03	
NE	2017	3	246.31	243.19	
NE	2017	4	248.29	249.37	
NE	2018	1	252.38	254.06	
NE	2018	2	258.78	255.86	
NE	2018	3	262.96	259.58	
NE	2018	4	261.74	262.97	
NE	2019	1	263.14	264.99	
NE	2019	2	272.85	269.54	
NE	2019	3	277.22	273.72	
NE	2019	4	272.76	274.15	
NE	2020	1	279.95	282.02	
NE	2020	2	288.18	284.35	
NE	2020	3	298.08	294.42	
NE	2020	4	303.84	305.62	
NE	2021	1	313.63	315.97	
NE	2021	2	332.50	327.60	
NE	2021	3	343.92	340.01	
NE	2021	4	347.80	349.99	
NE	2022	1	359.44	362.18	
NE	2022	2	378.13	371.99	
NE	2022	3	378.13	374.17	
NE	2022	4	378.02	380.64	
NE	2023	1	382.93	385.75	
NE	2023	2	398.84	391.91	
NE	2023	3	404.66	400.84	
NE	2023	4	397.24	400.00	
NE	2024	1	409.63	412.64	
NE	2024	2	424.62	417.01	
NE	2024	3	422.53	418.69	
NE	2024	4	422.94	426.00	
NE	2025	1	423.27	426.27	
NH	1991	1	100.00	100.00	
NH	1991	2	98.40	98.72	
NH	1991	3	97.28	97.48	
NH	1991	4	95.28	95.56	
NH	1992	1	95.75	95.80	
NH	1992	2	93.95	94.26	
NH	1992	3	92.78	92.91	
NH	1992	4	93.44	93.71	
NH	1993	1	91.44	91.57	
NH	1993	2	92.13	92.44	
NH	1993	3	92.57	92.60	
NH	1993	4	93.04	93.29	
NH	1994	1	94.14	94.46	
NH	1994	2	93.12	93.36	
NH	1994	3	93.48	93.36	
NH	1994	4	93.72	94.02	
NH	1995	1	91.98	92.46	
NH	1995	2	94.87	95.05	
NH	1995	3	96.23	95.95	
NH	1995	4	95.61	95.94	
NH	1996	1	95.88	96.62	
NH	1996	2	96.57	96.61	
NH	1996	3	99.26	98.83	
NH	1996	4	97.93	98.38	
NH	1997	1	99.00	99.90	
NH	1997	2	101.91	101.83	
NH	1997	3	103.02	102.49	
NH	1997	4	103.70	104.21	
NH	1998	1	105.02	106.17	
NH	1998	2	108.83	108.60	
NH	1998	3	112.06	111.43	
NH	1998	4	113.30	113.86	
NH	1999	1	114.74	116.12	
NH	1999	2	120.73	120.44	
NH	1999	3	122.80	122.04	
NH	1999	4	124.94	125.49	
NH	2000	1	129.17	130.89	
NH	2000	2	135.06	134.70	
NH	2000	3	139.94	139.02	
NH	2000	4	145.73	146.34	
NH	2001	1	147.54	149.57	
NH	2001	2	154.99	154.61	
NH	2001	3	161.33	160.25	
NH	2001	4	163.11	163.77	
NH	2002	1	164.82	167.09	
NH	2002	2	173.99	173.56	
NH	2002	3	181.77	180.60	
NH	2002	4	183.91	184.68	
NH	2003	1	186.86	189.34	
NH	2003	2	194.44	193.91	
NH	2003	3	198.96	197.78	
NH	2003	4	203.02	204.01	
NH	2004	1	206.97	209.55	
NH	2004	2	213.97	213.19	
NH	2004	3	217.20	216.10	
NH	2004	4	222.41	223.76	
NH	2005	1	225.83	228.39	
NH	2005	2	232.83	231.70	
NH	2005	3	236.93	235.98	
NH	2005	4	236.00	237.70	
NH	2006	1	234.77	237.22	
NH	2006	2	237.44	236.04	
NH	2006	3	234.43	233.75	
NH	2006	4	227.99	229.61	
NH	2007	1	229.16	231.64	
NH	2007	2	232.16	230.66	
NH	2007	3	227.41	226.80	
NH	2007	4	219.74	221.07	
NH	2008	1	215.40	218.09	
NH	2008	2	215.28	213.86	
NH	2008	3	210.31	209.70	
NH	2008	4	202.48	203.23	
NH	2009	1	205.35	208.52	
NH	2009	2	205.42	204.13	
NH	2009	3	199.32	198.53	
NH	2009	4	199.87	200.17	
NH	2010	1	192.27	195.86	
NH	2010	2	196.78	195.54	
NH	2010	3	198.33	197.29	
NH	2010	4	193.57	193.63	
NH	2011	1	184.02	187.89	
NH	2011	2	187.74	186.58	
NH	2011	3	188.29	186.90	
NH	2011	4	189.42	189.71	
NH	2012	1	181.93	185.85	
NH	2012	2	187.31	186.14	
NH	2012	3	187.86	186.14	
NH	2012	4	187.28	188.05	
NH	2013	1	185.74	189.54	
NH	2013	2	195.44	194.13	
NH	2013	3	196.61	194.60	
NH	2013	4	193.14	194.59	
NH	2014	1	195.27	198.81	
NH	2014	2	199.71	198.22	
NH	2014	3	203.79	201.79	
NH	2014	4	199.00	200.98	
NH	2015	1	204.14	207.35	
NH	2015	2	209.46	207.85	
NH	2015	3	212.83	210.92	
NH	2015	4	210.06	212.35	
NH	2016	1	210.07	213.07	
NH	2016	2	219.73	218.00	
NH	2016	3	220.80	219.12	
NH	2016	4	219.48	221.74	
NH	2017	1	227.15	230.32	
NH	2017	2	231.87	229.92	
NH	2017	3	235.05	233.62	
NH	2017	4	236.16	238.35	
NH	2018	1	237.53	240.88	
NH	2018	2	245.30	243.04	
NH	2018	3	248.19	246.99	
NH	2018	4	249.62	251.93	
NH	2019	1	250.02	253.43	
NH	2019	2	261.18	258.55	
NH	2019	3	263.06	262.05	
NH	2019	4	263.00	265.59	
NH	2020	1	268.68	272.22	
NH	2020	2	276.34	273.26	
NH	2020	3	289.77	288.72	
NH	2020	4	300.80	304.29	
NH	2021	1	313.09	316.96	
NH	2021	2	337.11	333.03	
NH	2021	3	349.45	348.17	
NH	2021	4	355.98	360.64	
NH	2022	1	375.88	380.38	
NH	2022	2	393.43	388.48	
NH	2022	3	389.64	387.93	
NH	2022	4	389.66	395.33	
NH	2023	1	398.47	403.08	
NH	2023	2	421.18	415.86	
NH	2023	3	429.15	427.04	
NH	2023	4	425.59	431.85	
NH	2024	1	437.22	442.55	
NH	2024	2	453.27	447.58	
NH	2024	3	460.20	457.57	
NH	2024	4	457.88	464.66	
NH	2025	1	460.98	466.77	
NJ	1991	1	100.00	100.00	
NJ	1991	2	98.91	99.24	
NJ	1991	3	99.02	98.97	
NJ	1991	4	99.50	99.68	
NJ	1992	1	101.08	101.16	
NJ	1992	2	100.12	100.45	
NJ	1992	3	100.67	100.50	
NJ	1992	4	101.22	101.45	
NJ	1993	1	100.22	100.45	
NJ	1993	2	100.92	101.20	
NJ	1993	3	101.60	101.23	
NJ	1993	4	101.55	101.89	
NJ	1994	1	101.88	102.26	
NJ	1994	2	101.70	101.92	
NJ	1994	3	102.72	102.14	
NJ	1994	4	101.05	101.51	
NJ	1995	1	100.89	101.45	
NJ	1995	2	101.29	101.35	
NJ	1995	3	102.42	101.76	
NJ	1995	4	101.08	101.63	
NJ	1996	1	101.30	102.00	
NJ	1996	2	102.83	102.73	
NJ	1996	3	103.04	102.37	
NJ	1996	4	102.06	102.63	
NJ	1997	1	101.75	102.57	
NJ	1997	2	103.63	103.43	
NJ	1997	3	104.34	103.63	
NJ	1997	4	104.47	105.10	
NJ	1998	1	105.80	106.68	
NJ	1998	2	108.00	107.79	
NJ	1998	3	110.08	109.25	
NJ	1998	4	109.71	110.38	
NJ	1999	1	111.18	112.14	
NJ	1999	2	114.90	114.74	
NJ	1999	3	118.32	117.34	
NJ	1999	4	118.80	119.50	
NJ	2000	1	121.63	122.75	
NJ	2000	2	125.83	125.68	
NJ	2000	3	129.65	128.57	
NJ	2000	4	132.11	132.72	
NJ	2001	1	135.09	136.49	
NJ	2001	2	139.69	139.55	
NJ	2001	3	145.79	144.56	
NJ	2001	4	148.09	148.62	
NJ	2002	1	151.46	153.21	
NJ	2002	2	159.62	159.39	
NJ	2002	3	167.05	165.71	
NJ	2002	4	171.48	171.96	
NJ	2003	1	173.88	176.00	
NJ	2003	2	182.81	182.47	
NJ	2003	3	189.35	187.91	
NJ	2003	4	193.72	194.26	
NJ	2004	1	198.59	201.00	
NJ	2004	2	208.55	207.97	
NJ	2004	3	216.60	215.15	
NJ	2004	4	222.32	223.06	
NJ	2005	1	227.91	230.48	
NJ	2005	2	238.85	238.05	
NJ	2005	3	248.07	246.62	
NJ	2005	4	251.38	252.38	
NJ	2006	1	252.98	255.58	
NJ	2006	2	258.56	257.56	
NJ	2006	3	257.27	256.02	
NJ	2006	4	253.22	254.33	
NJ	2007	1	253.31	255.59	
NJ	2007	2	255.58	254.74	
NJ	2007	3	251.92	250.77	
NJ	2007	4	247.66	248.64	
NJ	2008	1	241.42	243.49	
NJ	2008	2	237.79	237.27	
NJ	2008	3	233.09	231.92	
NJ	2008	4	226.79	227.47	
NJ	2009	1	223.67	225.80	
NJ	2009	2	220.67	220.45	
NJ	2009	3	220.04	218.54	
NJ	2009	4	216.71	217.18	
NJ	2010	1	215.70	218.32	
NJ	2010	2	215.81	215.55	
NJ	2010	3	214.92	212.99	
NJ	2010	4	210.97	211.38	
NJ	2011	1	203.77	206.99	
NJ	2011	2	203.88	203.32	
NJ	2011	3	204.10	201.82	
NJ	2011	4	198.98	199.53	
NJ	2012	1	194.60	198.33	
NJ	2012	2	199.62	198.50	
NJ	2012	3	201.08	198.67	
NJ	2012	4	197.78	198.56	
NJ	2013	1	195.97	200.05	
NJ	2013	2	204.87	203.33	
NJ	2013	3	206.31	203.79	
NJ	2013	4	203.55	204.54	
NJ	2014	1	200.87	205.14	
NJ	2014	2	208.52	206.75	
NJ	2014	3	209.52	207.05	
NJ	2014	4	207.85	208.90	
NJ	2015	1	206.56	210.86	
NJ	2015	2	211.18	209.47	
NJ	2015	3	213.75	211.15	
NJ	2015	4	210.70	211.84	
NJ	2016	1	208.11	212.33	
NJ	2016	2	217.04	215.31	
NJ	2016	3	218.97	216.38	
NJ	2016	4	216.50	217.80	
NJ	2017	1	214.18	218.12	
NJ	2017	2	223.33	221.73	
NJ	2017	3	227.71	225.23	
NJ	2017	4	224.25	225.69	
NJ	2018	1	226.60	230.15	
NJ	2018	2	232.31	230.80	
NJ	2018	3	234.19	232.22	
NJ	2018	4	232.28	233.58	
NJ	2019	1	232.52	235.66	
NJ	2019	2	238.34	236.78	
NJ	2019	3	241.44	240.09	
NJ	2019	4	243.21	244.33	
NJ	2020	1	246.88	250.02	
NJ	2020	2	250.18	248.16	
NJ	2020	3	262.01	261.11	
NJ	2020	4	272.67	274.04	
NJ	2021	1	281.44	285.04	
NJ	2021	2	298.49	295.38	
NJ	2021	3	305.13	304.29	
NJ	2021	4	314.15	316.41	
NJ	2022	1	323.95	327.86	
NJ	2022	2	341.44	337.38	
NJ	2022	3	342.84	341.84	
NJ	2022	4	339.51	342.68	
NJ	2023	1	345.85	349.59	
NJ	2023	2	365.64	361.27	
NJ	2023	3	374.26	373.25	
NJ	2023	4	378.94	382.65	
NJ	2024	1	388.93	392.62	
NJ	2024	2	402.32	397.85	
NJ	2024	3	405.30	404.48	
NJ	2024	4	411.17	414.82	
NJ	2025	1	417.81	421.56	
NM	1991	1	100.00	100.00	
NM	1991	2	101.61	100.84	
NM	1991	3	101.29	100.85	
NM	1991	4	103.69	103.51	
NM	1992	1	106.28	106.34	
NM	1992	2	106.77	105.93	
NM	1992	3	108.52	108.01	
NM	1992	4	110.28	110.13	
NM	1993	1	111.69	111.79	
NM	1993	2	116.23	115.27	
NM	1993	3	118.29	117.71	
NM	1993	4	120.44	120.31	
NM	1994	1	124.81	124.91	
NM	1994	2	127.84	126.79	
NM	1994	3	131.23	130.57	
NM	1994	4	133.14	133.00	
NM	1995	1	133.29	133.41	
NM	1995	2	136.34	135.25	
NM	1995	3	138.07	137.31	
NM	1995	4	136.66	136.52	
NM	1996	1	137.01	137.16	
NM	1996	2	139.71	138.61	
NM	1996	3	138.94	138.09	
NM	1996	4	138.22	138.12	
NM	1997	1	138.59	138.78	
NM	1997	2	141.11	140.02	
NM	1997	3	139.51	138.59	
NM	1997	4	138.87	138.80	
NM	1998	1	139.39	139.62	
NM	1998	2	141.25	140.15	
NM	1998	3	142.53	141.55	
NM	1998	4	143.23	143.17	
NM	1999	1	143.94	144.18	
NM	1999	2	144.22	143.11	
NM	1999	3	145.28	144.28	
NM	1999	4	145.67	145.59	
NM	2000	1	144.62	144.85	
NM	2000	2	146.69	145.59	
NM	2000	3	147.02	146.00	
NM	2000	4	145.45	145.35	
NM	2001	1	148.44	148.65	
NM	2001	2	150.55	149.49	
NM	2001	3	151.68	150.62	
NM	2001	4	150.99	150.83	
NM	2002	1	152.26	152.48	
NM	2002	2	157.23	156.18	
NM	2002	3	159.03	157.89	
NM	2002	4	161.28	161.09	
NM	2003	1	162.80	163.05	
NM	2003	2	166.17	165.07	
NM	2003	3	169.63	168.39	
NM	2003	4	171.40	171.18	
NM	2004	1	174.24	174.53	
NM	2004	2	179.29	178.12	
NM	2004	3	183.74	182.41	
NM	2004	4	186.63	186.35	
NM	2005	1	192.40	192.71	
NM	2005	2	200.43	199.21	
NM	2005	3	208.25	206.76	
NM	2005	4	214.63	214.15	
NM	2006	1	220.17	220.53	
NM	2006	2	229.66	228.43	
NM	2006	3	234.44	232.72	
NM	2006	4	238.39	237.70	
NM	2007	1	239.83	240.31	
NM	2007	2	243.77	242.59	
NM	2007	3	243.22	241.35	
NM	2007	4	239.81	239.03	
NM	2008	1	240.12	240.73	
NM	2008	2	237.56	236.44	
NM	2008	3	235.28	233.35	
NM	2008	4	230.87	230.09	
NM	2009	1	223.20	223.95	
NM	2009	2	226.66	225.48	
NM	2009	3	222.84	220.99	
NM	2009	4	222.50	221.70	
NM	2010	1	220.24	221.11	
NM	2010	2	215.13	213.99	
NM	2010	3	213.88	212.04	
NM	2010	4	210.91	210.09	
NM	2011	1	204.05	205.01	
NM	2011	2	201.91	200.81	
NM	2011	3	203.48	201.71	
NM	2011	4	200.67	199.77	
NM	2012	1	198.21	199.30	
NM	2012	2	204.67	203.54	
NM	2012	3	205.83	204.00	
NM	2012	4	202.08	201.08	
NM	2013	1	204.75	206.03	
NM	2013	2	207.50	206.34	
NM	2013	3	208.69	206.80	
NM	2013	4	206.64	205.53	
NM	2014	1	205.48	206.94	
NM	2014	2	211.28	210.02	
NM	2014	3	210.65	208.68	
NM	2014	4	211.69	210.58	
NM	2015	1	209.05	210.62	
NM	2015	2	213.00	211.65	
NM	2015	3	219.47	217.40	
NM	2015	4	215.57	214.49	
NM	2016	1	212.79	214.42	
NM	2016	2	221.54	220.06	
NM	2016	3	219.96	217.89	
NM	2016	4	223.37	222.31	
NM	2017	1	224.01	225.68	
NM	2017	2	228.50	226.93	
NM	2017	3	231.38	229.26	
NM	2017	4	234.62	233.55	
NM	2018	1	232.58	234.21	
NM	2018	2	237.77	236.18	
NM	2018	3	242.00	239.73	
NM	2018	4	243.78	242.86	
NM	2019	1	243.84	245.42	
NM	2019	2	251.31	249.55	
NM	2019	3	256.09	253.72	
NM	2019	4	257.16	256.43	
NM	2020	1	262.82	264.26	
NM	2020	2	269.61	267.73	
NM	2020	3	279.29	276.66	
NM	2020	4	287.34	286.83	
NM	2021	1	293.62	295.03	
NM	2021	2	307.83	305.55	
NM	2021	3	322.27	319.28	
NM	2021	4	330.03	329.76	
NM	2022	1	340.46	341.86	
NM	2022	2	361.41	358.64	
NM	2022	3	361.79	358.39	
NM	2022	4	363.10	363.16	
NM	2023	1	368.59	369.93	
NM	2023	2	376.01	372.96	
NM	2023	3	385.17	381.55	
NM	2023	4	382.80	383.21	
NM	2024	1	391.94	393.19	
NM	2024	2	403.98	400.48	
NM	2024	3	399.48	395.79	
NM	2024	4	404.41	405.16	
NM	2025	1	407.71	408.84	
NV	1991	1	100.00	100.00	
NV	1991	2	100.69	99.79	
NV	1991	3	100.56	99.88	
NV	1991	4	102.18	101.36	
NV	1992	1	102.67	102.69	
NV	1992	2	102.29	101.37	
NV	1992	3	103.83	103.08	
NV	1992	4	104.59	103.81	
NV	1993	1	103.79	103.84	
NV	1993	2	105.71	104.74	
NV	1993	3	105.84	104.97	
NV	1993	4	106.66	105.97	
NV	1994	1	107.30	107.36	
NV	1994	2	108.93	107.93	
NV	1994	3	110.28	109.25	
NV	1994	4	110.26	109.66	
NV	1995	1	110.38	110.44	
NV	1995	2	113.50	112.46	
NV	1995	3	114.07	112.90	
NV	1995	4	113.69	113.17	
NV	1996	1	113.87	113.89	
NV	1996	2	115.41	114.40	
NV	1996	3	115.93	114.70	
NV	1996	4	115.81	115.31	
NV	1997	1	116.29	116.27	
NV	1997	2	117.14	116.16	
NV	1997	3	118.67	117.43	
NV	1997	4	117.74	117.20	
NV	1998	1	116.92	116.82	
NV	1998	2	118.89	117.96	
NV	1998	3	119.52	118.34	
NV	1998	4	120.08	119.49	
NV	1999	1	120.78	120.60	
NV	1999	2	121.60	120.69	
NV	1999	3	123.36	122.20	
NV	1999	4	123.99	123.35	
NV	2000	1	124.20	123.95	
NV	2000	2	126.63	125.75	
NV	2000	3	127.04	125.83	
NV	2000	4	128.70	128.04	
NV	2001	1	131.00	130.74	
NV	2001	2	134.25	133.34	
NV	2001	3	136.46	135.07	
NV	2001	4	138.42	137.76	
NV	2002	1	140.60	140.38	
NV	2002	2	143.14	142.17	
NV	2002	3	147.37	145.71	
NV	2002	4	150.06	149.45	
NV	2003	1	153.46	153.33	
NV	2003	2	158.23	157.10	
NV	2003	3	166.27	164.22	
NV	2003	4	174.65	174.08	
NV	2004	1	186.35	186.30	
NV	2004	2	205.84	204.24	
NV	2004	3	222.28	219.39	
NV	2004	4	230.46	229.90	
NV	2005	1	239.65	239.72	
NV	2005	2	255.74	253.58	
NV	2005	3	260.82	257.19	
